timestamp,p_w_b_x,p_w_b_y,p_w_b_z,q_w_b_x,q_w_b_y,q_w_b_z,q_w_b_w
1681498691731805086,-19.923521,-5.880587,-5.219537,-0.114110,-0.154699,0.162920,0.967731
1681498691933525085,-19.805923,-5.816701,-5.224870,-0.126228,-0.162960,0.182377,0.961379
1681498692135193110,-19.687389,-5.745976,-5.179737,-0.140407,-0.192237,0.209154,0.948465
1681498692336911917,-19.557892,-5.689704,-5.100900,-0.142779,-0.170786,0.211961,0.951588
1681498692538631916,-19.420304,-5.633096,-5.088857,-0.140692,-0.145066,0.171959,0.964153
1681498692740350962,-19.289572,-5.591953,-5.070920,-0.153160,-0.139934,0.166649,0.963944
1681498692942070961,-19.129801,-5.546906,-4.986992,-0.148473,-0.135277,0.168561,0.965009
1681498693143738985,-19.002077,-5.515599,-4.943180,-0.128026,-0.105786,0.194861,0.966668
1681498693345458031,-18.884724,-5.442784,-4.927675,-0.132924,-0.116244,0.205134,0.962673
1681498693547178030,-18.791805,-5.346164,-4.867998,-0.154750,-0.147403,0.189081,0.958422
1681498693748897076,-18.650438,-5.283186,-4.816243,-0.160970,-0.154662,0.157616,0.961938
1681498693950617075,-18.522347,-5.230893,-4.814564,-0.156933,-0.154682,0.114483,0.968679
1681498694152285099,-18.387590,-5.193009,-4.736169,-0.161328,-0.174377,0.138426,0.961459
1681498694354003906,-18.249506,-5.157041,-4.676761,-0.147182,-0.158882,0.177329,0.960025
1681498694555723906,-18.149939,-5.105559,-4.674693,-0.146626,-0.172446,0.208893,0.951382
1681498694757442951,-18.019637,-5.030433,-4.609870,-0.147658,-0.204228,0.191871,0.948511
1681498694959162951,-17.885938,-4.969664,-4.534141,-0.134643,-0.172808,0.157871,0.962853
1681498695160830975,-17.721028,-4.922001,-4.531892,-0.131770,-0.135727,0.127328,0.973654
1681498695362550020,-17.560841,-4.890386,-4.485463,-0.161283,-0.137049,0.137071,0.967686
1681498695564270020,-17.431838,-4.876265,-4.418860,-0.161198,-0.157870,0.130880,0.965382
1681498695765989065,-17.315617,-4.864696,-4.415594,-0.150979,-0.147310,0.120708,0.970018
1681498695967709064,-17.183911,-4.818797,-4.404670,-0.147874,-0.162267,0.132244,0.966599
1681498696169374943,-17.032751,-4.764981,-4.318036,-0.151976,-0.175446,0.141396,0.962356
1681498696371094942,-16.901368,-4.724110,-4.246146,-0.152768,-0.172983,0.127525,0.964612
1681498696572814941,-16.753500,-4.706757,-4.229256,-0.139168,-0.175949,0.087550,0.970572
1681498696774533987,-16.598464,-4.685539,-4.171163,-0.140565,-0.173698,0.093278,0.970242
1681498696976253986,-16.465893,-4.655143,-4.102907,-0.144074,-0.138942,0.145265,0.968935
1681498697177921057,-16.329987,-4.598038,-4.084867,-0.148001,-0.132883,0.183678,0.962653
1681498697379641056,-16.253773,-4.547384,-4.044623,-0.155784,-0.167933,0.152821,0.961341
1681498697581361055,-16.133153,-4.470986,-3.960728,-0.172176,-0.167017,0.139878,0.960674
1681498697783080101,-16.003138,-4.434990,-3.938855,-0.155785,-0.147738,0.094395,0.972108
1681498697984800100,-15.852109,-4.399568,-3.927154,-0.151981,-0.159637,0.093547,0.970910
1681498698186466932,-15.701635,-4.383006,-3.855633,-0.144677,-0.171195,0.101787,0.969227
1681498698388186932,-15.571158,-4.352021,-3.805810,-0.115930,-0.159396,0.127902,0.972005
1681498698589906931,-15.442165,-4.294068,-3.797506,-0.113412,-0.156622,0.157627,0.968381
1681498698791625977,-15.317978,-4.196626,-3.739180,-0.137760,-0.179911,0.185933,0.956077
1681498698993345976,-15.207292,-4.123789,-3.697408,-0.152569,-0.178876,0.169907,0.957005
1681498699195013046,-15.081359,-4.067307,-3.690061,-0.143324,-0.166071,0.165782,0.961455
1681498699396733046,-14.944664,-4.015244,-3.644058,-0.134748,-0.182071,0.180275,0.957180
1681498699598453045,-14.818422,-3.972535,-3.574013,-0.093973,-0.170542,0.213840,0.957265
1681498699800172091,-14.732914,-3.905131,-3.540561,-0.067237,-0.174281,0.218105,0.957881
1681498700001840115,-14.635879,-3.815672,-3.507143,-0.087067,-0.198916,0.190762,0.957320
1681498700203558922,-14.531471,-3.764464,-3.489098,-0.106170,-0.188511,0.211463,0.953140
1681498700405278921,-14.428748,-3.727001,-3.461949,-0.094601,-0.187614,0.233066,0.949490
1681498700606998920,-14.335165,-3.679453,-3.425396,-0.073984,-0.191834,0.258122,0.943981
1681498700808717966,-14.273779,-3.620009,-3.399912,-0.063607,-0.219279,0.259192,0.938451
1681498701010385990,-14.182766,-3.529811,-3.338772,-0.077126,-0.207518,0.260580,0.939726
1681498701212105036,-14.153561,-3.492859,-3.310774,-0.062893,-0.230521,0.208951,0.948285
1681498701413825035,-14.128569,-3.475506,-3.313109,-0.061366,-0.260134,0.223131,0.937431
1681498701615544081,-14.036753,-3.443704,-3.323487,-0.074937,-0.251548,0.268036,0.926965
1681498701817264080,-13.900145,-3.440681,-3.317757,-0.084695,-0.229986,0.305827,0.920002
1681498702018932104,-13.704544,-3.411491,-3.252798,-0.084447,-0.200197,0.289282,0.932258
1681498702220650911,-13.558066,-3.399486,-3.174459,-0.089875,-0.155743,0.260638,0.948543
1681498702422370911,-13.456892,-3.377397,-3.162794,-0.090753,-0.139350,0.239488,0.956552
1681498702624089956,-13.376840,-3.331473,-3.166595,-0.105350,-0.141980,0.231376,0.956665
1681498702825809956,-13.271432,-3.250941,-3.139235,-0.110347,-0.174370,0.207591,0.956203
1681498703027477980,-13.162330,-3.198110,-3.045939,-0.109089,-0.168007,0.223227,0.953962
1681498703229197025,-13.052248,-3.139813,-3.016880,-0.104906,-0.159309,0.183799,0.964279
1681498703430917025,-12.913229,-3.099803,-2.988115,-0.116699,-0.174957,0.214110,0.953902
1681498703632636070,-12.792556,-3.072573,-2.909905,-0.107347,-0.190176,0.235197,0.947097
1681498703834356070,-12.666404,-3.016444,-2.884862,-0.072475,-0.178497,0.244068,0.950430
1681498704036024094,-12.554135,-2.930021,-2.885118,-0.074435,-0.169093,0.272763,0.944176
1681498704237742901,-12.429131,-2.798760,-2.816726,-0.116987,-0.188577,0.290170,0.930889
1681498704439462900,-12.302150,-2.713297,-2.767970,-0.134562,-0.191261,0.240059,0.942170
1681498704641181946,-12.135784,-2.630060,-2.741537,-0.128385,-0.163652,0.227601,0.951280
1681498704842901945,-11.981470,-2.568038,-2.675480,-0.130399,-0.165650,0.208974,0.954927
1681498705044569969,-11.872513,-2.487275,-2.619895,-0.124186,-0.173089,0.227596,0.950167
1681498705246289015,-11.757295,-2.389406,-2.608252,-0.117953,-0.191238,0.232491,0.946289
1681498705448009014,-11.664202,-2.262674,-2.562523,-0.133643,-0.205618,0.217782,0.944686
1681498705649728060,-11.535990,-2.168215,-2.541527,-0.135176,-0.194390,0.201113,0.950523
1681498705851448059,-11.419904,-2.082056,-2.543660,-0.145775,-0.205670,0.216335,0.943212
1681498706053114891,-11.293020,-2.018890,-2.488722,-0.147426,-0.239789,0.218041,0.934465
1681498706254834890,-11.164623,-1.959648,-2.447359,-0.117570,-0.207072,0.246304,0.939485
1681498706456554890,-11.026138,-1.871663,-2.435085,-0.098613,-0.187231,0.247270,0.945557
1681498706658273935,-10.920610,-1.753384,-2.387340,-0.110422,-0.191525,0.239273,0.945449
1681498706859993935,-10.798344,-1.666856,-2.336010,-0.107579,-0.184693,0.206830,0.954744
1681498707061660051,-10.698706,-1.594818,-2.344616,-0.119198,-0.173983,0.212044,0.954232
1681498707263380051,-10.575124,-1.526867,-2.334876,-0.134575,-0.196726,0.226223,0.944464
1681498707465100050,-10.425928,-1.477781,-2.257988,-0.135429,-0.205704,0.226767,0.942296
1681498707666819096,-10.290981,-1.432087,-2.194395,-0.114432,-0.189602,0.215575,0.951044
1681498707868539095,-10.163419,-1.350156,-2.194051,-0.110902,-0.179027,0.229390,0.950279
1681498708070205927,-10.039786,-1.251246,-2.153282,-0.116719,-0.197218,0.221592,0.947828
1681498708271925926,-9.910708,-1.160412,-2.079867,-0.131123,-0.197182,0.199227,0.950912
1681498708473645926,-9.798046,-1.088039,-2.069911,-0.137762,-0.190421,0.176976,0.955741
1681498708675364971,-9.685149,-1.032724,-2.049574,-0.148459,-0.197123,0.207752,0.946542
1681498708877084970,-9.553523,-0.988679,-1.956919,-0.139152,-0.200557,0.209566,0.946834
1681498709078752041,-9.459495,-0.938032,-1.912884,-0.117356,-0.185584,0.228868,0.948370
1681498709280472040,-9.348675,-0.847440,-1.901410,-0.116398,-0.189605,0.243369,0.944072
1681498709482191086,-9.263858,-0.757205,-1.821884,-0.132690,-0.203876,0.210956,0.946744
1681498709683911085,-9.162768,-0.692096,-1.779876,-0.128845,-0.194861,0.169442,0.957454
1681498709885631084,-9.035111,-0.640597,-1.775570,-0.125731,-0.174531,0.173749,0.961011
1681498710087297916,-8.903896,-0.625343,-1.736340,-0.120942,-0.182094,0.165489,0.961680
1681498710289017916,-8.771886,-0.604513,-1.653560,-0.103404,-0.169764,0.165950,0.965892
1681498710490736961,-8.658266,-0.568694,-1.640547,-0.099100,-0.155563,0.189796,0.964343
1681498710692456961,-8.540895,-0.494852,-1.651550,-0.123750,-0.153347,0.196924,0.960412
1681498710894176960,-8.420266,-0.409592,-1.568669,-0.156652,-0.147334,0.199015,0.956110
1681498711095844030,-8.325738,-0.345806,-1.515187,-0.154669,-0.156987,0.144412,0.964665
1681498711297564030,-8.248455,-0.311775,-1.496873,-0.141993,-0.158530,0.142882,0.966587
1681498711499283075,-8.133338,-0.267348,-1.487017,-0.136331,-0.171637,0.168215,0.961072
1681498711701003075,-8.023075,-0.242078,-1.403028,-0.117129,-0.192416,0.171753,0.959040
1681498711902723074,-7.955656,-0.228202,-1.349896,-0.081450,-0.187214,0.166569,0.964661
1681498712104389906,-7.860814,-0.183700,-1.349706,-0.092675,-0.174777,0.228909,0.953134
1681498712306109905,-7.758647,-0.093915,-1.353032,-0.112655,-0.193999,0.231412,0.946637
1681498712507828951,-7.645411,-0.010203,-1.269863,-0.133523,-0.214206,0.233583,0.939003
1681498712709548950,-7.536133,0.042610,-1.198190,-0.121452,-0.197074,0.183594,0.955356
1681498712911268950,-7.402953,0.084927,-1.188801,-0.120239,-0.177016,0.162387,0.963244
1681498713112936020,-7.262562,0.103067,-1.182237,-0.123115,-0.187273,0.158824,0.961533
1681498713314656019,-7.105750,0.129856,-1.104171,-0.112789,-0.183701,0.125078,0.968446
1681498713516375065,-6.969151,0.155661,-1.077953,-0.119915,-0.155221,0.147244,0.969457
1681498713718095064,-6.821480,0.216911,-1.084713,-0.138375,-0.159616,0.168088,0.962872
1681498713919814110,-6.673052,0.277564,-1.026892,-0.148897,-0.182788,0.167675,0.957237
1681498714121481895,-6.522831,0.320501,-0.967675,-0.156289,-0.179900,0.138533,0.961259
1681498714323201895,-6.360105,0.323471,-0.953241,-0.155174,-0.168623,0.141019,0.963120
1681498714524920940,-6.201962,0.314108,-0.924702,-0.156857,-0.179163,0.151299,0.959378
1681498714726640940,-6.084957,0.310181,-0.894476,-0.158845,-0.190237,0.183807,0.951206
1681498714928359985,-5.949972,0.336791,-0.895211,-0.157075,-0.179368,0.211838,0.947776
1681498715130028009,-5.808896,0.397942,-0.883623,-0.163867,-0.194440,0.201659,0.945872
1681498715331748009,-5.647026,0.457393,-0.804167,-0.169586,-0.193541,0.178414,0.949711
1681498715533467054,-5.506477,0.490375,-0.770946,-0.157225,-0.173302,0.133236,0.963065
1681498715735187054,-5.338530,0.510588,-0.736952,-0.149863,-0.142052,0.124687,0.970472
1681498715936906099,-5.206075,0.530203,-0.662069,-0.136018,-0.142766,0.113115,0.973818
1681498716138573885,-5.097316,0.583354,-0.643576,-0.136256,-0.145482,0.159263,0.966905
1681498716340293884,-5.007807,0.663645,-0.625709,-0.149111,-0.169435,0.173408,0.958638
1681498716542012930,-4.914688,0.752245,-0.549847,-0.171819,-0.180260,0.180680,0.951493
1681498716743732929,-4.806876,0.819356,-0.528542,-0.183749,-0.161830,0.190292,0.950703
1681498716945451975,-4.678502,0.878553,-0.527433,-0.196073,-0.152039,0.215599,0.944435
1681498717147119999,-4.548845,0.918733,-0.466139,-0.193512,-0.163491,0.207618,0.944838
1681498717348839045,-4.414583,0.957115,-0.400800,-0.163941,-0.149149,0.203950,0.953563
1681498717550559044,-4.304488,1.014048,-0.402792,-0.143487,-0.139962,0.227530,0.952918
1681498717752279043,-4.170226,1.130208,-0.372584,-0.155019,-0.150865,0.231350,0.948518
1681498717953998089,-4.040386,1.226066,-0.320445,-0.191641,-0.142364,0.216167,0.946720
1681498718155666113,-3.898853,1.304038,-0.305780,-0.208627,-0.136116,0.187233,0.950206
1681498718357384920,-3.768400,1.327983,-0.267818,-0.202968,-0.150763,0.194886,0.947678
1681498718559104919,-3.619225,1.341076,-0.186525,-0.167928,-0.141401,0.208908,0.952976
1681498718760824919,-3.517642,1.367437,-0.179667,-0.124857,-0.134747,0.237382,0.953889
1681498718962543964,-3.392961,1.429810,-0.165979,-0.109727,-0.157583,0.262621,0.945599
1681498719164211988,-3.268559,1.527207,-0.123669,-0.119051,-0.185855,0.272420,0.936521
1681498719365931034,-3.132897,1.596114,-0.067447,-0.121921,-0.175828,0.236554,0.947767
1681498719567651033,-2.988384,1.666711,-0.064713,-0.118757,-0.157872,0.217076,0.955956
1681498719769370079,-2.826122,1.709286,-0.039095,-0.122303,-0.137103,0.237012,0.953976
1681498719971090078,-2.660961,1.745870,0.008763,-0.096841,-0.096867,0.239601,0.961161
1681498720172758102,-2.544221,1.803114,0.007991,-0.100785,-0.082536,0.259749,0.956849
1681498720374476910,-2.409098,1.891441,0.001360,-0.129277,-0.087335,0.273921,0.949014
1681498720576196909,-2.294072,1.968089,0.058761,-0.147361,-0.099568,0.278147,0.943931
1681498720777915955,-2.214537,2.005321,0.089986,-0.146085,-0.136284,0.214607,0.956049
1681498720979635954,-2.129089,2.012228,0.106536,-0.129936,-0.166349,0.238456,0.947936
1681498721181303978,-2.044829,1.973000,0.151954,-0.108672,-0.197093,0.299510,0.927167
1681498721383023024,-1.989613,1.959049,0.174451,-0.088971,-0.201610,0.377067,0.899588
1681498721584743023,-1.963933,1.952284,0.168933,-0.074585,-0.219731,0.447129,0.863846
1681498721786462069,-1.933710,1.961634,0.165906,-0.048454,-0.256607,0.458724,0.849340
1681498721988182068,-1.902634,2.003577,0.177505,-0.040789,-0.245413,0.468390,0.847774
1681498722189850092,-1.856423,2.068216,0.201127,-0.055817,-0.186842,0.461746,0.865312
1681498722391568899,-1.809194,2.089095,0.218714,-0.060998,-0.154898,0.436171,0.884330
1681498722593288898,-1.805801,2.088515,0.226770,-0.069524,-0.175581,0.415412,0.889815
1681498722795007944,-1.801978,2.093168,0.222405,-0.067031,-0.189865,0.406068,0.891385
1681498722996727943,-1.793402,2.106556,0.212626,-0.074411,-0.177809,0.389492,0.900635
1681498723198395014,-1.781838,2.120901,0.206772,-0.083983,-0.172224,0.376100,0.906551
1681498723400114059,-1.772297,2.126078,0.202696,-0.078203,-0.175436,0.358804,0.913436
1681498723601834059,-1.748547,2.136157,0.202878,-0.072633,-0.171640,0.354123,0.916439
1681498723803553104,-1.737864,2.143904,0.208057,-0.072929,-0.166414,0.350550,0.918750
1681498724005220890,-1.732272,2.161105,0.207154,-0.080106,-0.162014,0.346317,0.920543
1681498724206939936,-1.726485,2.175069,0.207677,-0.090105,-0.155725,0.340725,0.922788
1681498724408659935,-1.721300,2.191023,0.205569,-0.093488,-0.150188,0.332683,0.926297
1681498724610379934,-1.723245,2.188364,0.203139,-0.095194,-0.149366,0.329601,0.927357
1681498724812098980,-1.720832,2.196818,0.200689,-0.092277,-0.150588,0.328443,0.927865
1681498725013767004,-1.722837,2.184632,0.197850,-0.089313,-0.153079,0.328982,0.927556
1681498725215486050,-1.724704,2.183556,0.197185,-0.090660,-0.155359,0.329476,0.926871
1681498725417206049,-1.728482,2.185777,0.196371,-0.094526,-0.157295,0.329157,0.926271
1681498725618926048,-1.733571,2.182815,0.199862,-0.095766,-0.156804,0.330279,0.925828
1681498725820645094,-1.735635,2.180239,0.198641,-0.094034,-0.155587,0.324525,0.928242
1681498726022313118,-1.739428,2.182186,0.198860,-0.095255,-0.151582,0.319818,0.930412
1681498726224031925,-1.735305,2.182989,0.195776,-0.098216,-0.149785,0.311253,0.933295
1681498726425751925,-1.738301,2.184080,0.195701,-0.095539,-0.149100,0.306019,0.935411
1681498726627471924,-1.739700,2.178891,0.194787,-0.091501,-0.151017,0.306214,0.935443
1681498726829190969,-1.740007,2.173226,0.192942,-0.091001,-0.154089,0.306229,0.934986
1681498727030858994,-1.749085,2.171172,0.193307,-0.094067,-0.157289,0.307926,0.933591
1681498727232578039,-1.743732,2.166384,0.193294,-0.096283,-0.157855,0.308135,0.933201
1681498727434298038,-1.752693,2.161404,0.196190,-0.094923,-0.156527,0.310507,0.932778
1681498727636017084,-1.754231,2.153648,0.196995,-0.093046,-0.154507,0.314637,0.931919
1681498727837737083,-1.756351,2.155593,0.192412,-0.093450,-0.157474,0.315240,0.931178
1681498728039405107,-1.768738,2.137566,0.188889,-0.091676,-0.160356,0.315415,0.930803
1681498728241123915,-1.768248,2.139712,0.189820,-0.088003,-0.163881,0.316181,0.930284
1681498728442843914,-1.779177,2.123574,0.186149,-0.086992,-0.167245,0.321175,0.928067
1681498728644562960,-1.776525,2.119720,0.189433,-0.088282,-0.166580,0.325310,0.926623
1681498728846282959,-1.773705,2.116878,0.189898,-0.088526,-0.163345,0.324356,0.927510
1681498729047950983,-1.769431,2.116121,0.194111,-0.087398,-0.161083,0.319378,0.929737
1681498729249670029,-1.762097,2.118394,0.191949,-0.088074,-0.159914,0.314600,0.931503
1681498729451390028,-1.755675,2.119830,0.189421,-0.089744,-0.158650,0.310501,0.932934
1681498729653109074,-1.756133,2.120531,0.189637,-0.091196,-0.156471,0.310078,0.933301
1681498729854829073,-1.750006,2.122851,0.189253,-0.092938,-0.157418,0.308462,0.933506
1681498730056495905,-1.751946,2.125276,0.189524,-0.092940,-0.159772,0.308319,0.933153
1681498730258215904,-1.752201,2.128579,0.192710,-0.091283,-0.161265,0.308163,0.933111
1681498730459935904,-1.750321,2.138225,0.192874,-0.094452,-0.157966,0.305788,0.934141
1681498730661654949,-1.759278,2.149370,0.188450,-0.102875,-0.151482,0.302027,0.935548
1681498730863374949,-1.748371,2.168670,0.186027,-0.105934,-0.139825,0.288403,0.941303
1681498731065042019,-1.727901,2.196259,0.179519,-0.123659,-0.136594,0.259127,0.948105
1681498731266762018,-1.665603,2.234880,0.174290,-0.140997,-0.138938,0.261088,0.944801
1681498731468482018,-1.568812,2.231641,0.179646,-0.131961,-0.155181,0.272522,0.940339
1681498731670201063,-1.467867,2.234438,0.252796,-0.111522,-0.162903,0.309241,0.930266
1681498731871921062,-1.379416,2.229458,0.281811,-0.082804,-0.174564,0.354968,0.914696
1681498732073587894,-1.301779,2.274806,0.275773,-0.076733,-0.172151,0.395044,0.899120
1681498732275307894,-1.218164,2.346684,0.273137,-0.065739,-0.183308,0.410196,0.890964
1681498732477026939,-1.143189,2.439395,0.322859,-0.049028,-0.201156,0.438752,0.874431
1681498732678746939,-1.070308,2.536943,0.350027,-0.044080,-0.194042,0.464214,0.863082
1681498732880466938,-0.987695,2.658564,0.351001,-0.057316,-0.187827,0.495497,0.846120
1681498733082134008,-0.900102,2.781350,0.393904,-0.055304,-0.192350,0.516338,0.832669
1681498733283854008,-0.829792,2.903566,0.437636,-0.043148,-0.188914,0.543334,0.816846
1681498733485573053,-0.793475,3.031467,0.436727,-0.049783,-0.198931,0.575953,0.791344
1681498733687293053,-0.777609,3.162321,0.460130,-0.040291,-0.232460,0.588094,0.773618
1681498733889012098,-0.754006,3.310159,0.495410,-0.032678,-0.232201,0.594076,0.769473
1681498734090679884,-0.714588,3.474696,0.503661,-0.041673,-0.208004,0.615763,0.758837
1681498734292399883,-0.678431,3.635787,0.512706,-0.038759,-0.217771,0.621116,0.751857
1681498734494118929,-0.658190,3.790333,0.573062,-0.044622,-0.225257,0.623862,0.747037
1681498734695838928,-0.620478,3.950675,0.588251,-0.043592,-0.206707,0.652331,0.727898
1681498734897557974,-0.628236,4.117295,0.571959,-0.029349,-0.206028,0.656295,0.725237
1681498735099225998,-0.638039,4.294630,0.609493,-0.023957,-0.219575,0.664412,0.713982
1681498735300945997,-0.630506,4.471493,0.633159,-0.019844,-0.208323,0.651005,0.729658
1681498735502665043,-0.611779,4.643912,0.622674,-0.014654,-0.202023,0.651334,0.731257
1681498735704385042,-0.595436,4.814196,0.655437,-0.014910,-0.206569,0.653551,0.727996
1681498735906104088,-0.593473,4.959755,0.667776,-0.027826,-0.204715,0.683752,0.699857
1681498736107772112,-0.610261,5.117038,0.646065,-0.014118,-0.217804,0.691233,0.688882
1681498736309492111,-0.646658,5.276480,0.680592,-0.003571,-0.245608,0.689368,0.681495
1681498736511210918,-0.661262,5.461134,0.713683,-0.012711,-0.227708,0.697964,0.678847
1681498736712930918,-0.672950,5.642182,0.703611,-0.003486,-0.218198,0.687410,0.692709
1681498736914649963,-0.675644,5.815287,0.715887,0.032364,-0.243372,0.689377,0.681529
1681498737116317987,-0.696336,5.990614,0.731498,0.011528,-0.235923,0.723157,0.649038
1681498737318037033,-0.749249,6.179995,0.704334,0.000848,-0.245024,0.720994,0.648175
1681498737519757032,-0.804282,6.374274,0.745985,-0.007288,-0.252980,0.701756,0.665948
1681498737721477032,-0.811797,6.585751,0.776900,-0.014324,-0.218913,0.691790,0.687967
1681498737923196077,-0.800090,6.815301,0.784059,-0.006959,-0.205050,0.665241,0.717886
1681498738124864101,-0.787411,6.974439,0.824912,0.002904,-0.207392,0.652458,0.728889
1681498738326582909,-0.801724,7.159624,0.833329,0.001747,-0.198865,0.668630,0.716508
1681498738528302908,-0.826346,7.308584,0.821082,0.012261,-0.224068,0.666984,0.710475
1681498738730022907,-0.855268,7.497619,0.850590,0.009877,-0.227202,0.654976,0.720617
1681498738931741953,-0.862629,7.688813,0.866659,0.004187,-0.220998,0.645105,0.731424
1681498739133409977,-0.841354,7.878233,0.851562,-0.002422,-0.220259,0.651177,0.726256
1681498739335129023,-0.826279,8.059334,0.886655,0.000451,-0.231332,0.650854,0.723101
1681498739536849022,-0.816494,8.227757,0.899592,-0.014407,-0.223622,0.679935,0.698194
1681498739738568068,-0.797945,8.427138,0.903176,0.004552,-0.215713,0.669025,0.711234
1681498739940288067,-0.789991,8.622147,0.954899,0.019749,-0.208679,0.645347,0.734568
1681498740141956091,-0.773060,8.830674,0.972157,0.016182,-0.174882,0.629218,0.757126
1681498740343674898,-0.723875,9.037523,0.971518,0.015445,-0.175023,0.615979,0.767918
1681498740545394897,-0.694643,9.225421,1.009609,0.005923,-0.165560,0.616655,0.769604
1681498740747113943,-0.669454,9.421108,1.017930,-0.009724,-0.160210,0.622288,0.766156
1681498740948833942,-0.672820,9.591808,1.034008,-0.006685,-0.183926,0.603337,0.775958
1681498741150501013,-0.650333,9.784732,1.074751,-0.012394,-0.198298,0.580032,0.789992
1681498741352220058,-0.605022,9.956572,1.067344,-0.027144,-0.194955,0.565727,0.800755
1681498741553940058,-0.535375,10.146680,1.083463,-0.022028,-0.217966,0.565002,0.795474
1681498741755659103,-0.490249,10.305473,1.096471,-0.042967,-0.233277,0.606765,0.758665
1681498741957379103,-0.445935,10.472431,1.096747,-0.040952,-0.233972,0.626747,0.742138
1681498742159045935,-0.429080,10.667146,1.106602,-0.027827,-0.240606,0.614468,0.750842
1681498742360765934,-0.403408,10.883620,1.144376,-0.032322,-0.220042,0.615395,0.756192
1681498742562485933,-0.361993,11.073630,1.134269,-0.035137,-0.181722,0.612462,0.768527
1681498742764204979,-0.323512,11.262341,1.158498,-0.011880,-0.220811,0.605824,0.764250
1681498742965924978,-0.300898,11.422273,1.176980,-0.012756,-0.238286,0.632727,0.736691
1681498743167592049,-0.285277,11.624109,1.155495,-0.025160,-0.237383,0.647664,0.723566
1681498743369312048,-0.272247,11.818284,1.182222,-0.015963,-0.248566,0.627022,0.738108
1681498743571032047,-0.252211,12.036114,1.203266,-0.032802,-0.227394,0.606556,0.761121
1681498743772751093,-0.205404,12.238634,1.187628,-0.033232,-0.206570,0.586015,0.782822
1681498743974471092,-0.156088,12.428468,1.221906,-0.009727,-0.219726,0.570219,0.791502
1681498744176137924,-0.123328,12.620660,1.252472,-0.018485,-0.205341,0.589412,0.781080
1681498744377857924,-0.112754,12.801721,1.255191,-0.028975,-0.213532,0.602719,0.768306
1681498744579576969,-0.102833,13.011979,1.295128,-0.030725,-0.235098,0.591835,0.770400
1681498744781296968,-0.071874,13.174939,1.332891,-0.031221,-0.213186,0.566961,0.795068
1681498744983016968,-0.026883,13.341495,1.323168,-0.034348,-0.197122,0.558628,0.804921
1681498745184684038,0.032763,13.509341,1.357061,-0.016154,-0.212057,0.573416,0.791179
1681498745386404037,0.084136,13.665805,1.410924,-0.006903,-0.208021,0.589074,0.780815
1681498745588123083,0.108002,13.806405,1.404511,-0.022892,-0.205718,0.609535,0.765260
1681498745789843082,0.122673,14.007486,1.419680,-0.027410,-0.227448,0.603390,0.763830
1681498745991563082,0.144462,14.167949,1.474729,-0.029390,-0.229811,0.587553,0.775309
1681498746193229914,0.192667,14.338642,1.484017,-0.027096,-0.195349,0.567310,0.799540
1681498746394949913,0.251092,14.503273,1.470883,-0.015263,-0.197118,0.551631,0.810318
1681498746596668959,0.309232,14.688369,1.499232,-0.024082,-0.215407,0.561372,0.798675
1681498746798388958,0.359265,14.860965,1.490371,-0.046918,-0.210263,0.585453,0.781558
1681498747000056028,0.415615,15.068348,1.494168,-0.043671,-0.229880,0.573374,0.785169
1681498747201776028,0.467374,15.241583,1.537316,-0.054646,-0.225363,0.562747,0.793436
1681498747403496027,0.557856,15.438001,1.551343,-0.042748,-0.192858,0.539007,0.818810
1681498747605215073,0.647951,15.582195,1.551402,-0.028473,-0.200488,0.516466,0.832020
1681498747806935072,0.729423,15.761655,1.585279,-0.039502,-0.203288,0.533301,0.820185
1681498748008601904,0.789542,15.924191,1.584752,-0.048152,-0.200015,0.535676,0.818979
1681498748210321903,0.844200,16.089540,1.587244,-0.008822,-0.228991,0.525326,0.819462
1681498748412041903,0.895337,16.264778,1.616130,-0.009220,-0.229610,0.529351,0.816690
1681498748613760948,0.969074,16.440364,1.599110,-0.025699,-0.207894,0.555529,0.804678
1681498748815480947,1.049135,16.652265,1.603410,-0.012817,-0.242114,0.574694,0.781628
1681498749017147064,1.079665,16.740728,1.622052,-0.021609,-0.242715,0.639580,0.729081
1681498749218867064,1.129199,16.957251,1.604559,-0.012206,-0.231966,0.674866,0.700428
1681498749420586109,1.132042,17.086101,1.637583,0.001693,-0.244632,0.692051,0.679130
1681498749622306108,1.169341,17.293947,1.668988,0.001306,-0.214168,0.715143,0.665358
1681498749824026108,1.185194,17.427596,1.677861,0.011166,-0.218184,0.742400,0.633335
1681498750025692940,1.228865,17.595390,1.748034,0.007296,-0.206106,0.805037,0.556222
1681498750227412939,1.228332,17.699225,1.787539,0.010806,-0.183265,0.841497,0.508115
1681498750429131985,1.199726,17.803912,1.768159,0.007291,-0.179939,0.855473,0.485526
1681498750630851984,1.142236,17.877662,1.758148,0.018151,-0.217457,0.869602,0.442918
1681498750832571983,1.095947,17.954879,1.764996,0.038080,-0.228388,0.890111,0.392545
1681498751034239054,1.049792,18.012823,1.770757,0.030280,-0.193781,0.926251,0.321857
1681498751235959053,1.002968,18.093596,1.739865,0.053974,-0.197022,0.948809,0.240896
1681498751437678099,0.919737,18.149416,1.743237,0.085868,-0.213754,0.956876,0.176986
1681498751639398098,0.824210,18.203348,1.733054,0.068326,-0.200707,0.972560,0.095789
1681498751841116905,0.691522,18.237277,1.691410,0.073384,-0.193785,0.975859,0.069004
