timestamp,p_w_b_x,p_w_b_y,p_w_b_z,q_w_b_x,q_w_b_y,q_w_b_z,q_w_b_w
1582405429910866022,6.436491,18.618083,0.026957,-0.012979,0.012905,-0.489116,0.872027
1582405430112601042,6.435786,18.618802,0.027630,-0.013442,0.013161,-0.489092,0.872029
1582405430314321041,6.438508,18.621128,0.027558,-0.013124,0.013165,-0.489074,0.872044
1582405430516041040,6.436841,18.617732,0.026026,-0.013331,0.012548,-0.489131,0.872018
1582405430717761040,6.436759,18.620262,0.025637,-0.013530,0.012799,-0.489057,0.872053
1582405430919481039,6.435168,18.618664,0.025142,-0.013476,0.013166,-0.489076,0.872038
1582405431121217012,6.435797,18.620686,0.028144,-0.013429,0.012943,-0.489122,0.872016
1582405431322937012,6.435460,18.620124,0.025996,-0.013202,0.012994,-0.489136,0.872011
1582405431524657011,6.438090,18.623560,0.027642,-0.013171,0.013418,-0.489197,0.871970
1582405431726377010,6.436632,18.617486,0.023561,-0.013070,0.012759,-0.489135,0.872017
1582405431928097010,6.435353,18.617818,0.030377,-0.013478,0.012882,-0.489106,0.872025
1582405432129832029,6.438260,18.616858,0.029239,-0.013221,0.013184,-0.489075,0.872042
1582405432331552029,6.431955,18.619302,0.021490,-0.012907,0.012922,-0.489268,0.871942
1582405432533272028,6.443513,18.618965,0.029876,-0.012958,0.012943,-0.489028,0.872076
1582405432734992027,6.432597,18.618304,0.022960,-0.013023,0.012780,-0.489193,0.871985
1582405432936712027,6.443392,18.615140,0.026410,-0.013289,0.012991,-0.489010,0.872080
1582405433138447046,6.439393,18.619776,0.029254,-0.012886,0.012789,-0.489175,0.871997
1582405433340167046,6.439421,18.617442,0.027582,-0.013064,0.013206,-0.489100,0.872030
1582405433541887045,6.436016,18.620262,0.025430,-0.012774,0.013029,-0.489301,0.871924
1582405433743607044,6.443677,18.616210,0.027042,-0.013243,0.013245,-0.489153,0.871997
1582405433945327044,6.437321,18.624927,0.027581,-0.013092,0.012789,-0.489145,0.872011
1582405434147063017,6.438708,18.619022,0.026645,-0.012963,0.013206,-0.489159,0.871998
1582405434348783016,6.439844,18.620565,0.024530,-0.013514,0.012936,-0.489155,0.871997
1582405434550503016,6.439179,18.621454,0.027996,-0.012636,0.012945,-0.489263,0.871949
1582405434752223015,6.432279,18.620293,0.027091,-0.013031,0.013484,-0.489375,0.871872
1582405434953943014,6.440203,18.614253,0.026138,-0.013554,0.012860,-0.489378,0.871871
1582405435155678988,6.435435,18.620688,0.030723,-0.013620,0.012665,-0.489218,0.871963
1582405435357398987,6.439807,18.618424,0.025461,-0.013392,0.012932,-0.489203,0.871971
1582405435559118986,6.431752,18.618424,0.027328,-0.013194,0.013167,-0.489345,0.871891
1582405435760838985,6.445303,18.615907,0.028696,-0.013354,0.012567,-0.489144,0.872010
1582405435962558985,6.434797,18.619079,0.023449,-0.013169,0.012213,-0.489098,0.872044
1582405436164294004,6.441692,18.616394,0.028243,-0.013251,0.012820,-0.489239,0.871955
1582405436366014004,6.435405,18.618851,0.024229,-0.013147,0.012462,-0.489349,0.871900
1582405436567734003,6.441203,18.616904,0.027345,-0.013119,0.013201,-0.489315,0.871908
1582405436769454002,6.438822,18.615728,0.026964,-0.012887,0.013095,-0.489193,0.871982
1582405436971174002,6.437190,18.618698,0.028369,-0.013323,0.013243,-0.489264,0.871934
1582405437172909021,6.439721,18.622553,0.023098,-0.012980,0.012775,-0.489260,0.871948
1582405437374629021,6.438519,18.616255,0.027596,-0.013342,0.012529,-0.489161,0.872001
1582405437576349020,6.434932,18.619172,0.026115,-0.013620,0.012868,-0.489255,0.871939
1582405437778069019,6.439469,18.621372,0.027314,-0.013098,0.012911,-0.489329,0.871905
1582405437979789019,6.435090,18.622820,0.025367,-0.013451,0.012954,-0.489272,0.871931
1582405438181524992,6.442622,18.616635,0.023862,-0.013399,0.012894,-0.489210,0.871968
1582405438383244991,6.432426,18.621074,0.025517,-0.013156,0.012796,-0.489178,0.871991
1582405438584964991,6.439998,18.622885,0.026769,-0.013217,0.013338,-0.489332,0.871896
1582405438786684990,6.436005,18.615167,0.030450,-0.013083,0.012964,-0.489191,0.871982
1582405438988404989,6.439352,18.622173,0.025988,-0.013153,0.012509,-0.489309,0.871921
1582405439190140009,6.436032,18.620589,0.028541,-0.013444,0.012756,-0.489248,0.871948
1582405439391860008,6.445196,18.620801,0.027933,-0.013062,0.012987,-0.489168,0.871995
1582405439593580961,6.435212,18.618834,0.031911,-0.013009,0.012772,-0.489275,0.871939
1582405439795300961,6.436980,18.621571,0.026438,-0.013366,0.013077,-0.489357,0.871883
1582405439997020960,6.439257,18.619014,0.028081,-0.013300,0.012774,-0.489357,0.871889
1582405440198756933,6.435169,18.619565,0.026684,-0.013451,0.012846,-0.489235,0.871954
1582405440400476933,6.433417,18.623665,0.026059,-0.013054,0.013342,-0.489177,0.871985
1582405440602196932,6.440621,18.620144,0.027299,-0.013366,0.013313,-0.489377,0.871868
1582405440803916931,6.438042,18.620179,0.023271,-0.013606,0.013000,-0.489304,0.871910
1582405441005651951,6.433435,18.619791,0.027501,-0.013100,0.013311,-0.489090,0.872034
1582405441207371950,6.439427,18.619110,0.024164,-0.013486,0.013110,-0.489350,0.871885
1582405441409091949,6.438475,18.623503,0.024267,-0.012843,0.013124,-0.489204,0.871976
1582405441610811949,6.432403,18.614958,0.025093,-0.013129,0.013206,-0.489259,0.871940
1582405441812531948,6.439067,18.621276,0.024925,-0.013531,0.012832,-0.488963,0.872105
1582405442014267921,6.438271,18.617150,0.026323,-0.013288,0.013156,-0.489213,0.871964
1582405442215987921,6.438048,18.620810,0.029710,-0.013175,0.013293,-0.489340,0.871892
1582405442417707920,6.431471,18.613791,0.029237,-0.013194,0.013102,-0.489165,0.871993
1582405442619427919,6.440111,18.625749,0.025424,-0.013515,0.013420,-0.489296,0.871910
1582405442821147919,6.433872,18.612302,0.027436,-0.013269,0.013219,-0.489140,0.872004
1582405443022882938,6.436075,18.624103,0.024383,-0.013268,0.012960,-0.489069,0.872048
1582405443224602938,6.431606,18.617695,0.026621,-0.013007,0.013144,-0.489196,0.871978
1582405443426322937,6.435873,18.616506,0.028498,-0.013205,0.013065,-0.489140,0.872007
1582405443628042936,6.435764,18.620341,0.027564,-0.013283,0.013370,-0.489103,0.872023
1582405443829762936,6.436334,18.615442,0.028215,-0.013195,0.013255,-0.489119,0.872016
1582405444031498909,6.434074,18.619025,0.025932,-0.013113,0.013341,-0.489124,0.872014
1582405444233218908,6.436360,18.615663,0.026860,-0.013411,0.012693,-0.489185,0.871984
1582405444434938908,6.437259,18.621606,0.025941,-0.013273,0.013077,-0.489104,0.872027
1582405444636658907,6.438164,18.613530,0.028915,-0.013608,0.012958,-0.489050,0.872053
1582405444838378906,6.435026,18.619474,0.029262,-0.013334,0.012810,-0.489194,0.871979
1582405445040113926,6.438286,18.616502,0.026993,-0.013317,0.012952,-0.489162,0.871995
1582405445241833925,6.437884,18.618916,0.025865,-0.012918,0.012804,-0.489159,0.872005
1582405445443553925,6.435474,18.614078,0.024781,-0.013547,0.012524,-0.489128,0.872017
1582405445645273924,6.438887,18.619088,0.024993,-0.013367,0.012690,-0.489199,0.871977
1582405445846993923,6.438197,18.616411,0.025245,-0.013257,0.013119,-0.489153,0.871999
1582405446048729897,6.436571,18.620332,0.028217,-0.013121,0.012974,-0.489206,0.871973
1582405446250449896,6.439800,18.615171,0.030096,-0.013150,0.013039,-0.489228,0.871959
1582405446452169895,6.435383,18.616336,0.029094,-0.013121,0.013192,-0.489273,0.871932
1582405446653889894,6.442086,18.611900,0.028183,-0.013296,0.013093,-0.489133,0.872009
1582405446855609894,6.433776,18.619118,0.026783,-0.013346,0.013078,-0.489231,0.871954
1582405447057346106,6.442854,18.614813,0.028153,-0.013419,0.013136,-0.489225,0.871956
1582405447259066105,6.436207,18.617066,0.026768,-0.013351,0.012920,-0.489193,0.871978
1582405447460786104,6.435606,18.619493,0.025452,-0.013365,0.012831,-0.489411,0.871857
1582405447662506104,6.440893,18.619483,0.027662,-0.013005,0.012770,-0.489348,0.871898
1582405447864226103,6.438287,18.619698,0.026297,-0.012861,0.012676,-0.489224,0.871971
1582405448065960884,6.437108,18.616793,0.027528,-0.013619,0.012722,-0.489214,0.871965
1582405448267680883,6.436317,18.622884,0.024596,-0.013089,0.013152,-0.489353,0.871889
1582405448469400883,6.438846,18.616010,0.025977,-0.013496,0.013077,-0.489182,0.871979
1582405448671120882,6.437525,18.624996,0.027301,-0.013090,0.012727,-0.489302,0.871923
1582405448872840881,6.433251,18.620128,0.029124,-0.013536,0.012904,-0.489288,0.871922
1582405449074575901,6.441935,18.621721,0.027757,-0.013111,0.013092,-0.489340,0.871897
1582405449276295900,6.433972,18.617760,0.027889,-0.013390,0.013121,-0.489269,0.871931
1582405449478015900,6.436600,18.621351,0.023843,-0.013613,0.012677,-0.489269,0.871935
1582405449679735899,6.436166,18.619747,0.027507,-0.013480,0.013112,-0.489204,0.871966
1582405449881455898,6.437094,18.623586,0.027004,-0.013055,0.013017,-0.489208,0.871972
1582405450083192110,6.436872,18.617000,0.026609,-0.013056,0.012480,-0.489262,0.871950
1582405450284912109,6.442419,18.621095,0.028523,-0.013252,0.012940,-0.489167,0.871993
1582405450486632109,6.435229,18.620018,0.026192,-0.012976,0.012924,-0.489277,0.871936
1582405450688352108,6.437098,18.621390,0.025651,-0.013059,0.013492,-0.489283,0.871923
1582405450890073061,6.440072,18.618324,0.028057,-0.013369,0.013303,-0.489151,0.871995
1582405451091809034,6.438059,18.622320,0.025984,-0.013393,0.013134,-0.489133,0.872007
1582405451293529034,6.439991,18.617907,0.025976,-0.013232,0.013118,-0.489240,0.871950
1582405451495249033,6.435923,18.622181,0.025530,-0.013408,0.012941,-0.489192,0.871977
1582405451696969032,6.428013,18.616374,0.028344,-0.013404,0.012817,-0.489247,0.871948
1582405451898689032,6.434697,18.624608,0.019020,-0.013723,0.013049,-0.489213,0.871959
1582405452100424051,6.434007,18.620781,0.027607,-0.013327,0.013069,-0.489285,0.871924
1582405452302144051,6.439098,18.619760,0.027331,-0.013156,0.012870,-0.489254,0.871947
1582405452503864050,6.435507,18.617227,0.027816,-0.013268,0.013041,-0.489179,0.871985
1582405452705584049,6.436696,18.622569,0.026655,-0.013403,0.012879,-0.489296,0.871920
1582405452907304049,6.434303,18.621420,0.027522,-0.013103,0.013064,-0.489424,0.871850
1582405453109039068,6.436168,18.620608,0.025872,-0.013020,0.012697,-0.489258,0.871950
1582405453310759068,6.440457,18.619861,0.022945,-0.012875,0.012950,-0.489268,0.871942
1582405453512479067,6.433728,18.621304,0.029293,-0.013199,0.013233,-0.489126,0.872013
1582405453714199066,6.441086,18.620669,0.024540,-0.013196,0.012790,-0.489289,0.871928
1582405453915919065,6.435502,18.620201,0.025565,-0.013063,0.013005,-0.489226,0.871962
1582405454117655039,6.436739,18.617432,0.024570,-0.013218,0.012994,-0.489065,0.872050
1582405454319375038,6.437623,18.622808,0.028528,-0.013288,0.012925,-0.489266,0.871937
1582405454521095037,6.435646,18.614934,0.026631,-0.013139,0.013010,-0.489208,0.871971
1582405454722815037,6.435399,18.622954,0.024518,-0.013132,0.013173,-0.489156,0.871998
1582405454924535036,6.435036,18.619012,0.025455,-0.013294,0.013003,-0.489169,0.871991
1582405455126271009,6.435914,18.619051,0.023080,-0.013531,0.012801,-0.488931,0.872123
1582405455327991009,6.436132,18.620138,0.026885,-0.012946,0.012879,-0.489194,0.871984
1582405455529711008,6.435632,18.614809,0.027929,-0.013593,0.013079,-0.489069,0.872041
1582405455731431007,6.437925,18.621579,0.024811,-0.012846,0.012824,-0.489112,0.872032
1582405455933151007,6.436670,18.617670,0.028173,-0.013733,0.012989,-0.489207,0.871963
1582405456134886026,6.435753,18.619222,0.028182,-0.013234,0.013203,-0.489038,0.872062
1582405456336606026,6.439320,18.620607,0.026915,-0.013328,0.013083,-0.489080,0.872039
1582405456538326025,6.435652,18.614201,0.025861,-0.013486,0.012975,-0.489084,0.872036
1582405456740046024,6.436861,18.618354,0.026401,-0.013253,0.012892,-0.489090,0.872037
1582405456941766024,6.436810,18.615509,0.025572,-0.013147,0.012927,-0.489165,0.871996
1582405457143501997,6.431930,18.619641,0.029671,-0.012881,0.012810,-0.489259,0.871949
1582405457345221996,6.439767,18.613777,0.025174,-0.013468,0.013047,-0.489116,0.872017
1582405457546941996,6.430504,18.617299,0.026514,-0.013344,0.012945,-0.489172,0.871989
1582405457748661995,6.432435,18.615292,0.029101,-0.013306,0.013240,-0.489159,0.871993
1582405457950381994,6.436979,18.618028,0.023937,-0.013198,0.012407,-0.489215,0.871975
1582405458152117014,6.439037,18.615937,0.024945,-0.012989,0.012820,-0.489193,0.871984
1582405458353837013,6.436242,18.615497,0.027266,-0.013486,0.012578,-0.489227,0.871961
1582405458555557013,6.441451,18.617882,0.027520,-0.012956,0.013326,-0.489186,0.871982
1582405458757277012,6.434989,18.616222,0.023676,-0.013439,0.012631,-0.489238,0.871955
1582405458958997011,6.437987,18.616135,0.023081,-0.013177,0.012909,-0.489146,0.872007
1582405459160732985,6.439198,18.614668,0.026105,-0.013237,0.012756,-0.489258,0.871946
1582405459362452984,6.434754,18.622752,0.024704,-0.013245,0.012703,-0.489418,0.871856
1582405459564172983,6.441432,18.613036,0.025659,-0.013048,0.012314,-0.489240,0.871965
1582405459765892982,6.437354,18.617922,0.026179,-0.013599,0.012599,-0.489261,0.871941
1582405459967612982,6.433892,18.619034,0.026244,-0.013375,0.013181,-0.489234,0.871950
1582405460169348001,6.441228,18.618504,0.023750,-0.013289,0.012954,-0.489298,0.871919
1582405460371068001,6.438695,18.619319,0.024700,-0.013359,0.012871,-0.489111,0.872024
1582405460572788000,6.438599,18.623579,0.027507,-0.012931,0.012956,-0.489325,0.871909
1582405460774507999,6.440385,18.617641,0.026046,-0.013014,0.012668,-0.489283,0.871936
1582405460976227999,6.435816,18.622651,0.022884,-0.013406,0.012722,-0.489278,0.871932
1582405461177963018,6.442244,18.619693,0.027111,-0.013138,0.013134,-0.489342,0.871894
1582405461379683018,6.438476,18.618748,0.028157,-0.013278,0.012551,-0.489182,0.871990
1582405461581403017,6.431654,18.620453,0.024379,-0.013756,0.012881,-0.489305,0.871909
1582405461783123016,6.445383,18.619674,0.026083,-0.013450,0.012943,-0.489283,0.871925
1582405461984843016,6.433152,18.619340,0.025322,-0.013143,0.012744,-0.489212,0.871973
1582405462186578989,6.435667,18.620363,0.024715,-0.013435,0.013111,-0.489295,0.871916
1582405462388299942,6.439936,18.617818,0.029871,-0.013341,0.013316,-0.489184,0.871977
1582405462590019941,6.436690,18.624408,0.028007,-0.013461,0.013057,-0.489183,0.871979
1582405462791739941,6.433762,18.619794,0.026365,-0.012957,0.013167,-0.489389,0.871870
1582405462993459940,6.443212,18.616785,0.023629,-0.013680,0.012917,-0.489146,0.871999
1582405463195195913,6.436621,18.621813,0.029192,-0.013287,0.012597,-0.489169,0.871997
1582405463396915913,6.435028,18.620582,0.026437,-0.013157,0.012979,-0.489293,0.871923
1582405463598635912,6.437074,18.624312,0.028181,-0.013109,0.013497,-0.489349,0.871885
1582405463800355911,6.443141,18.613781,0.022271,-0.013412,0.012545,-0.489181,0.871989
1582405464002090931,6.432199,18.620212,0.027680,-0.013018,0.012869,-0.489152,0.872006
1582405464203810930,6.431169,18.625860,0.024718,-0.013250,0.013519,-0.489178,0.871979
1582405464405530930,6.439233,18.615306,0.026250,-0.013162,0.012777,-0.489382,0.871877
1582405464607250929,6.431979,18.622414,0.029148,-0.013484,0.012805,-0.489175,0.871988
1582405464808970928,6.433549,18.625101,0.025502,-0.013393,0.013050,-0.489329,0.871899
1582405465010705948,6.437521,18.619076,0.023719,-0.013059,0.012913,-0.489332,0.871904
1582405465212425947,6.433223,18.618362,0.027408,-0.013564,0.013042,-0.489141,0.872002
1582405465414145947,6.435434,18.617568,0.025825,-0.013426,0.013471,-0.488995,0.872079
1582405465615865946,6.436796,18.618197,0.027220,-0.013509,0.013154,-0.489157,0.871992
1582405465817585945,6.431597,18.616831,0.024691,-0.013350,0.013055,-0.489123,0.872015
1582405466019321918,6.439411,18.620021,0.025592,-0.013555,0.013194,-0.489208,0.871962
1582405466221041918,6.433425,18.615161,0.027898,-0.013327,0.012743,-0.489216,0.871968
1582405466422761917,6.438468,18.618155,0.029439,-0.012964,0.013188,-0.489058,0.872055
1582405466624481916,6.433493,18.620299,0.026834,-0.013179,0.013223,-0.489026,0.872070
1582405466826201916,6.434155,18.620781,0.023685,-0.013288,0.012900,-0.489150,0.872003
1582405467027937889,6.435233,18.614251,0.027520,-0.013472,0.012961,-0.489115,0.872019
1582405467229657888,6.437162,18.619587,0.021618,-0.013315,0.012921,-0.489237,0.871953
1582405467431377888,6.435552,18.615188,0.029629,-0.013595,0.012886,-0.489123,0.872013
1582405467633097887,6.437478,18.621054,0.023929,-0.013239,0.013154,-0.489050,0.872056
1582405467834817886,6.438908,18.614505,0.031515,-0.013323,0.013137,-0.489186,0.871979
1582405468036552906,6.435800,18.618779,0.025050,-0.013086,0.013053,-0.489110,0.872026
1582405468238272905,6.443020,18.615041,0.028662,-0.013473,0.012702,-0.489045,0.872062
1582405468439992905,6.434234,18.622773,0.028431,-0.013069,0.012930,-0.489222,0.871965
1582405468641712904,6.441554,18.607409,0.025466,-0.013173,0.012995,-0.489075,0.872045
1582405468843432903,6.432304,18.623787,0.025935,-0.013283,0.012824,-0.489249,0.871949
1582405469045169115,6.442722,18.611950,0.024482,-0.013549,0.013211,-0.489016,0.872069
1582405469246889114,6.433274,18.621722,0.027659,-0.013426,0.012906,-0.489161,0.871995
1582405469448609114,6.440148,18.614625,0.028818,-0.013198,0.013149,-0.489134,0.872010
1582405469650329113,6.435077,18.619082,0.025768,-0.013066,0.012689,-0.489227,0.871967
1582405469852049112,6.438100,18.619080,0.025568,-0.013447,0.013044,-0.489212,0.871963
1582405470053783894,6.434109,18.616765,0.029341,-0.013412,0.012741,-0.489316,0.871910
1582405470255503893,6.438536,18.621184,0.024272,-0.013175,0.013065,-0.489232,0.871956
1582405470457223892,6.436970,18.613449,0.027934,-0.013116,0.012879,-0.489119,0.872023
1582405470658943892,6.438123,18.616257,0.028354,-0.013652,0.012645,-0.489254,0.871943
1582405470860663891,6.440471,18.621742,0.024155,-0.013055,0.012763,-0.489113,0.872029
1582405471062400103,6.433597,18.617828,0.026108,-0.013032,0.013353,-0.489166,0.871991
1582405471264120102,6.439399,18.617220,0.025208,-0.013384,0.012941,-0.489181,0.871984
1582405471465840101,6.434961,18.617840,0.027198,-0.013659,0.012700,-0.489109,0.872023
1582405471667560101,6.433032,18.617179,0.025673,-0.013435,0.012647,-0.489406,0.871861
1582405471869280100,6.438256,18.623712,0.024831,-0.013081,0.012802,-0.489330,0.871907
1582405472071014881,6.435812,18.615710,0.026065,-0.013111,0.013164,-0.489182,0.871984
1582405472272735119,6.436124,18.621028,0.025625,-0.012858,0.012811,-0.489367,0.871889
1582405472474455118,6.438356,18.616383,0.028140,-0.013102,0.012726,-0.489320,0.871913
1582405472676175117,6.436004,18.623161,0.028325,-0.013183,0.012964,-0.489321,0.871908
1582405472877895117,6.439974,18.620642,0.022559,-0.012623,0.013077,-0.489274,0.871941
1582405473079631090,6.437914,18.617062,0.029072,-0.013215,0.012656,-0.489180,0.871991
1582405473281351089,6.439619,18.627045,0.027799,-0.012903,0.013087,-0.489275,0.871936
1582405473483071089,6.437943,18.614584,0.025468,-0.013022,0.013259,-0.489175,0.871987
1582405473684791088,6.433504,18.622804,0.025768,-0.013643,0.012953,-0.489286,0.871921
1582405473886512041,6.441149,18.618715,0.025238,-0.012867,0.012909,-0.489277,0.871938
1582405474088247061,6.437025,18.618817,0.023523,-0.013417,0.012465,-0.489193,0.871983
1582405474289967060,6.435509,18.620610,0.025188,-0.013202,0.013336,-0.489216,0.871961
1582405474491687059,6.439159,18.621973,0.026599,-0.013320,0.012768,-0.489310,0.871915
1582405474693407059,6.430136,18.619650,0.025885,-0.013132,0.013086,-0.489185,0.871983
1582405474895127058,6.434106,18.625088,0.027185,-0.013037,0.013269,-0.489340,0.871895
1582405475096863031,6.435408,18.614814,0.025453,-0.013286,0.012799,-0.489176,0.871990
1582405475298583031,6.440185,18.619070,0.024102,-0.013340,0.012583,-0.489195,0.871982
1582405475500303030,6.434458,18.618224,0.024227,-0.012934,0.012532,-0.489296,0.871932
1582405475702023029,6.435856,18.617749,0.027844,-0.013359,0.013267,-0.489050,0.872053
1582405475903743029,6.437024,18.623794,0.028010,-0.013539,0.012866,-0.489280,0.871927
1582405476105478048,6.431369,18.620302,0.024585,-0.013155,0.013089,-0.489082,0.872041
1582405476307198048,6.436166,18.622891,0.025001,-0.013395,0.013265,-0.489376,0.871869
1582405476508918047,6.437416,18.621340,0.028440,-0.013267,0.013051,-0.489128,0.872014
1582405476710638046,6.435089,18.616966,0.027737,-0.013300,0.012900,-0.489069,0.872048
1582405476912358046,6.438296,18.623014,0.027528,-0.013743,0.012701,-0.489315,0.871906
1582405477114094019,6.434752,18.618549,0.023344,-0.013124,0.012848,-0.489273,0.871937
1582405477315814018,6.439375,18.621184,0.026064,-0.013048,0.013290,-0.489223,0.871960
1582405477517534018,6.433250,18.616627,0.027061,-0.013196,0.013059,-0.489026,0.872072
1582405477719254017,6.435687,18.620752,0.029494,-0.013133,0.013143,-0.489000,0.872086
1582405477920974016,6.432505,18.617122,0.028710,-0.013165,0.012852,-0.489165,0.871997
1582405478122709036,6.436996,18.620804,0.024262,-0.013062,0.012972,-0.489156,0.872002
1582405478324429035,6.436297,18.618194,0.026401,-0.013264,0.013096,-0.489203,0.871971
1582405478526149035,6.436909,18.615613,0.027100,-0.013650,0.012472,-0.489145,0.872006
1582405478727869034,6.435492,18.614510,0.030623,-0.013486,0.012927,-0.489104,0.872025
1582405478929589033,6.434993,18.618112,0.028864,-0.013583,0.012724,-0.489178,0.871985
1582405479131325006,6.435033,18.620586,0.027689,-0.013245,0.012725,-0.489256,0.871947
1582405479333045006,6.437658,18.610804,0.026232,-0.013266,0.012584,-0.489084,0.872045
1582405479534765005,6.437454,18.620586,0.027863,-0.013099,0.012697,-0.489200,0.871981
1582405479736485004,6.437639,18.616315,0.024445,-0.013066,0.013139,-0.489174,0.871990
1582405479938205004,6.439105,18.617818,0.027956,-0.013070,0.012789,-0.489146,0.872010
1582405480139940023,6.437823,18.620852,0.029552,-0.013355,0.013015,-0.489137,0.872008
1582405480341660023,6.438477,18.618085,0.025841,-0.013420,0.012847,-0.489114,0.872022
1582405480543380022,6.439063,18.620838,0.025103,-0.013046,0.013070,-0.489149,0.872005
1582405480745100021,6.436140,18.624838,0.026087,-0.013083,0.013086,-0.489160,0.871998
1582405480946820021,6.439432,18.615160,0.022874,-0.013207,0.012973,-0.489213,0.871968
1582405481148555994,6.437711,18.619210,0.026570,-0.013284,0.013097,-0.489121,0.872016
1582405481350275993,6.443814,18.619451,0.027765,-0.012971,0.012853,-0.489117,0.872027
1582405481551995993,6.434686,18.618080,0.026076,-0.013182,0.012901,-0.489258,0.871944
1582405481753715992,6.445076,18.619985,0.026384,-0.013315,0.012684,-0.489091,0.872039
1582405481955435991,6.435519,18.619255,0.027820,-0.012761,0.013489,-0.489170,0.871991
1582405482157171011,6.442866,18.619482,0.026885,-0.012947,0.012845,-0.489271,0.871941
1582405482358891010,6.436103,18.617797,0.025747,-0.013183,0.012956,-0.489133,0.872013
1582405482560611010,6.442950,18.618036,0.028891,-0.013093,0.012846,-0.489308,0.871918
1582405482762331009,6.431599,18.623098,0.023412,-0.013114,0.012741,-0.489269,0.871941
1582405482964051008,6.444887,18.614294,0.026041,-0.013334,0.013036,-0.489184,0.871981
1582405483165786982,6.434738,18.623444,0.021913,-0.013104,0.012684,-0.489061,0.872059
1582405483367506981,6.442502,18.614208,0.024353,-0.012948,0.012676,-0.489240,0.871961
1582405483569226980,6.437765,18.616897,0.024503,-0.013254,0.012508,-0.489116,0.872028
1582405483770946980,6.440278,18.616433,0.026356,-0.013284,0.012870,-0.489152,0.872002
1582405483972666979,6.437240,18.617963,0.027058,-0.013376,0.012854,-0.489220,0.871963
1582405484174401999,6.440104,18.616301,0.026602,-0.013184,0.013101,-0.489274,0.871932
1582405484376121998,6.439862,18.617217,0.022700,-0.013159,0.012688,-0.489175,0.871994
1582405484577841997,6.440228,18.615713,0.027155,-0.013351,0.012591,-0.489188,0.871985
1582405484779561996,6.437773,18.617145,0.026573,-0.013463,0.012709,-0.489232,0.871957
1582405484981281996,6.438520,18.616502,0.026161,-0.013350,0.013345,-0.489261,0.871933
1582405485183017969,6.438273,18.619649,0.025654,-0.013498,0.012694,-0.489157,0.871999
1582405485384737968,6.440490,18.614965,0.026692,-0.013148,0.012447,-0.489264,0.871948
1582405485586457968,6.434027,18.619921,0.026690,-0.013553,0.012652,-0.489181,0.871985
1582405485788177967,6.434036,18.621548,0.026394,-0.013466,0.013092,-0.489351,0.871885
1582405485989897966,6.436885,18.617822,0.025842,-0.013514,0.012976,-0.489259,0.871937
1582405486191633940,6.437165,18.620799,0.029025,-0.013515,0.013059,-0.489223,0.871956
1582405486393353939,6.434451,18.618761,0.026521,-0.013509,0.013172,-0.489276,0.871925
1582405486595073938,6.433346,18.620144,0.024613,-0.013285,0.012956,-0.489230,0.871957
1582405486796793938,6.431338,18.617038,0.024856,-0.013401,0.012876,-0.489156,0.871998
1582405486998513937,6.436869,18.619137,0.023726,-0.013502,0.012885,-0.489292,0.871921
1582405487200248957,6.432479,18.620609,0.026254,-0.012899,0.013103,-0.489167,0.871996
1582405487401968956,6.433780,18.619972,0.027880,-0.013706,0.013005,-0.489104,0.872021
1582405487603688955,6.433220,18.621178,0.028082,-0.013515,0.013149,-0.489255,0.871937
1582405487805408955,6.433033,18.621584,0.028301,-0.013219,0.012954,-0.489317,0.871910
1582405488007144928,6.435941,18.620577,0.024755,-0.013386,0.013119,-0.489140,0.872004
1582405488208865881,6.434317,18.620093,0.027561,-0.013164,0.012899,-0.489088,0.872040
1582405488410586119,6.430711,18.623801,0.026302,-0.013185,0.012712,-0.489121,0.872024
1582405488612306118,6.440112,18.615326,0.023991,-0.013402,0.013005,-0.489189,0.871978
1582405488814026117,6.433211,18.625656,0.026271,-0.013410,0.012664,-0.489260,0.871943
1582405489015760899,6.439360,18.614431,0.026157,-0.013069,0.013217,-0.489171,0.871990
1582405489217480898,6.437470,18.625279,0.026217,-0.013446,0.012736,-0.489256,0.871944
1582405489419200897,6.435208,18.613660,0.026303,-0.013122,0.012874,-0.489011,0.872084
1582405489620920897,6.435442,18.623466,0.026707,-0.013227,0.013022,-0.489135,0.872010
1582405489822640896,6.437792,18.617403,0.025476,-0.013094,0.013260,-0.489125,0.872015
1582405490024375916,6.436902,18.620447,0.029190,-0.013373,0.012861,-0.489253,0.871945
1582405490226095915,6.439710,18.615811,0.027774,-0.013450,0.012796,-0.489056,0.872055
1582405490427815914,6.436501,18.622677,0.024780,-0.013486,0.012857,-0.489140,0.872006
1582405490629535913,6.428845,18.615663,0.024860,-0.013328,0.012873,-0.489255,0.871944
1582405490831255913,6.437982,18.623386,0.027135,-0.013104,0.013001,-0.489076,0.872046
1582405491032991886,6.431768,18.618802,0.025245,-0.013214,0.012812,-0.489182,0.871987
1582405491234711885,6.436435,18.614290,0.025761,-0.013253,0.012767,-0.489131,0.872016
1582405491436431885,6.433311,18.620288,0.028366,-0.013186,0.012997,-0.489267,0.871937
1582405491638151884,6.433296,18.616742,0.027087,-0.013593,0.012784,-0.489144,0.872003
1582405491839871883,6.428039,18.619868,0.025646,-0.013432,0.012887,-0.489226,0.871958
1582405492041608095,6.436034,18.614796,0.031494,-0.013476,0.013025,-0.489185,0.871979
